"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL3126962";"";"None";"417.39";"1";"5.69";"25";"N[C@H]1CC[C@](COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2ccccc2)C1";"IC50";"'='";"350.0";"nM";"6.46";"";"";"UO_0000065";"15.47";"0.30";"0.77";"18.31";"0";"CHEMBL3132661";"Inhibition of human SERT";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3124804";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";"";"";"350.0"
"CHEMBL370805";"COCAINE";"4.0";"303.36";"0";"1.87";"cocaine";"COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C";"IC50";"'='";"318.0";"nM";"6.50";"";"";"UO_0000065";"21.42";"0.40";"4.63";"11.64";"0";"CHEMBL806209";"Compound was tested for inhibition of [3H]5-HT binding to Serotonin transporter in HEK cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136813";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"CHEMBL3307715";"";"";"";"318.0"
"CHEMBL1660";"RIFAPENTINE";"4.0";"877.04";"4";"5.65";"RIFAPENTINE";"CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C";"Ki";"";"";"";"";"";"Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured";"";"";"";"";"";"0";"CHEMBL1909109";"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"HEK293";"Membrane";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307715";"";"";"Not Active";""
"CHEMBL5403404";"";"None";"421.59";"0";"4.86";"JVW-1601";"CCCN1CCN(c2ccc3c(c2)C(N(C)C(=O)OCc2ccccc2)CCC3)CC1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5339636";"Binding affinity at human SERT assessed as inhibition constant";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5338720";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"";"";"";"10000.0"
"CHEMBL232070";"";"None";"272.39";"0";"4.48";"7g";"COC(=O)C1=C(c2ccc(C(C)(C)C)cc2)CCCC1";"Ki";"'='";"2250000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL893351";"Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-1";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148012";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"CHEMBL3308351";"";"";"";"2250.0"
"CHEMBL397787";"";"None";"280.35";"0";"2.20";"6i";"COC(=O)C1=C(c2ccc(S(C)(=O)=O)cc2)CCC1";"Ki";"'='";"3388000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL893351";"Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-1";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148012";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"CHEMBL3308351";"";"";"";"3388.0"
"CHEMBL396082";"";"None";"252.31";"0";"3.95";"6d";"COC(=O)C1=C(c2ccc3ccccc3c2)CCC1";"Ki";"'='";"417000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL893351";"Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-1";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148012";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"CHEMBL3308351";"";"";"";"417.0"
"CHEMBL103936";"";"None";"262.31";"0";"4.29";"4";"COC(=O)c1ccccc1-c1ccc2ccccc2c1";"Ki";"'='";"620000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL893351";"Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-1";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148012";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"CHEMBL3308351";"";"";"";"620.0"
"CHEMBL388255";"";"None";"233.31";"0";"1.89";"(+/-)-10b";"COC(=O)[C@@H]1CN(C)CC[C@H]1c1ccccc1";"Ki";"'='";"46700.0";"nM";"4.33";"";"";"UO_0000065";"18.56";"0.35";"2.44";"14.66";"0";"CHEMBL893351";"Displacement of [125I]RTI55 from human SERT expressed in COS1 cell membrane";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-1";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148012";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"CHEMBL3308351";"";"";"";"46.7"
"CHEMBL89709";"";"None";"293.34";"0";"1.54";"15c";"COC(=O)C1C(c2ccc(F)cc2)CC2C[C@@H](O)C1N2C";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL882391";"Inhibition of [3H]citalopram binding to the serotonin transporter in rhesus (Macaca mulatta) or cynomolgus monkey (Macaca fascicularis) caudate-putamen.";"B";"BAO_0000221";"tissue-based format";"Cercopithecidae";"CHEMBL3638267";"Caudate-putamen";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134553";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"10000.0"
"CHEMBL370805";"COCAINE";"4.0";"303.36";"0";"1.87";"1";"COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C";"IC50";"'='";"1050.0";"nM";"5.98";"";"";"UO_0000065";"19.71";"0.37";"4.11";"10.71";"1";"CHEMBL915900";"Displacement of [3H]paroxetine from 5HTT";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140295";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"1050.0"
"CHEMBL225235";"";"None";"309.43";"0";"4.87";"3g";"Cc1ccc([C@H]2CC3CCC([C@H]2c2ccc(F)cc2)N3C)cc1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"22.62";"0.42";"2.13";"216.05";"0";"CHEMBL915900";"Displacement of [3H]paroxetine from 5HTT";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140295";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"100.0"
"CHEMBL388605";"";"None";"351.49";"0";"4.75";"3f";"COc1ccc([C@@H]2C3CCC(C[C@@H]2c2ccc(C)cc2)N3C)cc1OC";"IC50";"'='";"13700.0";"nM";"4.86";"";"";"UO_0000065";"13.84";"0.26";"0.11";"22.41";"0";"CHEMBL915900";"Displacement of [3H]paroxetine from 5HTT";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140295";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"13700.0"
"CHEMBL426178";"";"None";"305.47";"1";"5.04";"4d";"Cc1ccc([C@@H]2CC3CCC([C@@H]2c2ccc(C)cc2)N3C)cc1";"IC50";"'='";"10000.0";"nM";"5.00";"";"";"UO_0000065";"16.37";"0.30";"-0.04";"154.32";"0";"CHEMBL915900";"Displacement of [3H]paroxetine from 5HTT";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140295";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"10000.0"
"CHEMBL312037";"";"None";"273.38";"0";"2.73";"2b, RTI-32";"COC(=O)[C@@H]1C2CC[C@H](C[C@@H]1c1ccc(C)cc1)N2C";"IC50";"'='";"240.0";"nM";"6.62";"";"";"UO_0000065";"24.21";"0.45";"3.89";"22.41";"1";"CHEMBL915900";"Displacement of [3H]paroxetine from 5HTT";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140295";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"240.0"
"CHEMBL83729";"";"None";"259.35";"0";"2.43";"2a, WIN-35066-22";"COC(=O)[C@@H]1C2CC[C@H](C[C@@H]1c1ccccc1)N2C";"IC50";"'='";"1960.0";"nM";"5.71";"";"";"UO_0000065";"22.01";"0.41";"3.28";"19.32";"1";"CHEMBL915900";"Displacement of [3H]paroxetine from 5HTT";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140295";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"1960.0"
"CHEMBL220713";"";"None";"499.60";"1";"5.43";"22";"CC(=O)c1cc(NC(=O)NCCC[C@H]2C[C@H](Cc3ccc(F)cc3)CCN2CCF)cc(C(C)=O)c1";"Ki";"'='";"49.0";"nM";"7.31";"";"";"UO_0000065";"14.63";"0.28";"1.88";"9.31";"0";"CHEMBL855088";"Inhibition of 5HTT";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139680";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"49.0"
"CHEMBL376737";"";"None";"509.62";"2";"5.04";"20";"CC(=O)CN1CC[C@@H](Cc2ccc(F)cc2)C[C@@H]1CCCNC(=O)Nc1cc(C(C)=O)cc(C(C)=O)c1";"Ki";"'='";"11.0";"nM";"7.96";"";"";"UO_0000065";"15.62";"0.29";"2.92";"8.33";"0";"CHEMBL855088";"Inhibition of 5HTT";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139680";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"11.0"
"CHEMBL221067";"";"None";"453.60";"1";"5.66";"12, IS811";"CCCN1CC[C@@H](Cc2ccc(F)cc2)C[C@@H]1CCCNC(=O)Nc1cccc(C(C)=O)c1";"Ki";"'='";"296.0";"nM";"6.53";"";"";"UO_0000065";"14.39";"0.27";"0.87";"10.63";"0";"CHEMBL855088";"Inhibition of 5HTT";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139680";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"296.0"
"CHEMBL377678";"";"None";"470.41";"0";"4.21";"23";"FC(F)(F)CCN(Cc1ccccc1C(F)(F)F)C1CCNCC1.O=C(O)/C=C/C(=O)O";"Ki";"'='";"2.8";"nM";"8.55";"";"";"UO_0000065";"24.14";"0.49";"4.34";"56.01";"0";"CHEMBL853187";"Displacement of [3H]citalopram from SERT";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147706";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"2.8"
"CHEMBL383734";"";"None";"444.49";"0";"4.45";"19";"CCC(CC)N(Cc1ccccc1C(F)(F)F)C1CCNCC1.O=C(O)/C=C/C(=O)O";"Ki";"'='";"6.8";"nM";"8.17";"";"";"UO_0000065";"24.87";"0.48";"3.72";"53.49";"0";"CHEMBL853187";"Displacement of [3H]citalopram from SERT";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147706";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"6.8"
"CHEMBL377882";"";"None";"428.45";"0";"3.67";"17";"FC(F)(F)c1ccccc1CN(CC1CC1)C1CCNCC1.O=C(O)/C=C/C(=O)O";"Ki";"'='";"1.5";"nM";"8.82";"";"";"UO_0000065";"28.25";"0.55";"5.15";"57.79";"0";"CHEMBL853187";"Displacement of [3H]citalopram from SERT";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147706";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"1.5"
"CHEMBL208070";"";"None";"512.50";"0";"3.82";"72";"CC(C)OCCN(Cc1ccc(F)cc1C(F)(F)F)C1CCNCC1.O=C(O)C(O)C(O)C(=O)O";"Ki";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"23.52";"0.47";"4.70";"34.79";"0";"CHEMBL853187";"Displacement of [3H]citalopram from SERT";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147706";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"3.0"
"CHEMBL208533";"";"None";"464.91";"0";"4.57";"52";"CC(C)CN(Cc1cccc(C(F)(F)F)c1Cl)C1CCNCC1.O=C(O)/C=C/C(=O)O";"Ki";"'='";"0.48";"nM";"9.32";"";"";"UO_0000065";"26.71";"0.55";"4.75";"61.03";"0";"CHEMBL853187";"Displacement of [3H]citalopram from SERT";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147706";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"0.48"
"CHEMBL550401";"";"None";"300.45";"0";"3.56";"11x";"CC(C)c1ccccc1C(=O)N(C1CCCC1)[C@H]1CCNC1";"Ki";"'='";"663.0";"nM";"6.18";"";"";"UO_0000065";"20.56";"0.38";"2.62";"19.10";"0";"CHEMBL1062480";"Displacement of [3H]citalopram from human recombinant SERT expressed in HEK293 cells by scintillation proximity assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153484";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3307715";"";"";"";"663.0"
"CHEMBL5618922";"";"None";"463.56";"0";"3.46";"A12";"CC(=O)Nc1nc2ccc(CCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)cc2s1";"IC50";"'='";"80.0";"nM";"7.10";"";"";"UO_0000065";"15.31";"0.29";"3.64";"6.78";"0";"CHEMBL5614961";"Inhibition of human SERT expressed in HEK293 cells incubated for 30 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5614373";"1";"Scientific Literature";"Eur J Med Chem";"2024";"None";"TIME = 0.5 hr";"INHIBITOR";"";"80.0"
"CHEMBL5620090";"";"None";"432.55";"0";"3.21";"A16";"NC(=O)c1cc2cc(N3CCN(CCc4ccc5ccc(=O)[nH]c5c4)CC3)ccc2s1";"IC50";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"19.70";"0.38";"5.31";"10.34";"0";"CHEMBL5614961";"Inhibition of human SERT expressed in HEK293 cells incubated for 30 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5614373";"1";"Scientific Literature";"Eur J Med Chem";"2024";"None";"TIME = 0.5 hr";"INHIBITOR";"";"3.0"
"CHEMBL5618995";"";"None";"434.57";"0";"3.25";"A18";"NC(=O)c1cc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CC5)CC3)cccc2s1";"IC50";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"20.02";"0.38";"5.45";"11.06";"0";"CHEMBL5614961";"Inhibition of human SERT expressed in HEK293 cells incubated for 30 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5614373";"1";"Scientific Literature";"Eur J Med Chem";"2024";"None";"TIME = 0.5 hr";"INHIBITOR";"";"2.0"
"CHEMBL455937";"";"None";"365.90";"0";"3.36";"8c";"COc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OC2CCC2)N3C)cc1.Cl";"Ki";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"21.25";"0.40";"3.64";"18.06";"0";"CHEMBL1013550";"Displacement of [3H]paroxetine from 5HTT";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151730";"1";"Scientific Literature";"J Med Chem";"2008";"None";"";"";"";"100.0"
"CHEMBL300115";"";"None";"406.55";"1";"5.00";"1";"O[C@H](COc1cccc2[nH]ccc12)CN1CCC(c2cc3ccccc3s2)CC1";"Ki";"'='";"16.75";"nM";"7.78";"";"";"UO_0000065";"19.13";"0.37";"2.78";"16.04";"0";"CHEMBL866278";"Displacement of [3H]paroxetine from 5HT reuptake site";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146994";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"16.75"
"CHEMBL549917";"";"None";"533.73";"2";"5.85";"3h";"C[C@@H](N[C@@H]1CC[C@@H](C(=O)N2CCC(C(=O)N3CCCC3)(c3ccccc3)CC2)C(C)(C)C1)c1ccc(F)cc1";"IC50";"'='";"130.0";"nM";"6.89";"";"";"UO_0000065";"12.90";"0.24";"1.04";"13.08";"0";"CHEMBL1053230";"Displacement of [3H]imipramine from human serotonin transporter expressed in CHO cell membrane by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153458";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";"";"130.0"
"CHEMBL551933";"";"None";"546.76";"2";"5.47";"2k";"COc1ccc([C@@H](C)N[C@@H]2CC[C@@H](C(=O)N3CCC(c4ccccc4)(N4CCCNC4=O)CC3)C(C)(C)C2)cc1";"IC50";"'='";"24.0";"nM";"7.62";"";"";"UO_0000065";"13.94";"0.26";"2.15";"10.31";"0";"CHEMBL1053230";"Displacement of [3H]imipramine from human serotonin transporter expressed in CHO cell membrane by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153458";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";"";"24.0"
"CHEMBL561193";"";"None";"518.74";"2";"6.67";"2h";"COc1ccc([C@@H](C)N[C@@H]2CC[C@@H](C(=O)C3CCC(c4ccccc4)(N(C)C(C)=O)CC3)C(C)(C)C2)cc1";"IC50";"'='";"14.0";"nM";"7.85";"";"";"UO_0000065";"15.14";"0.28";"1.18";"13.39";"0";"CHEMBL1053230";"Displacement of [3H]imipramine from human serotonin transporter expressed in CHO cell membrane by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153458";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";"";"14.0"
"CHEMBL551206";"";"None";"560.18";"2";"7.20";"2c";"COc1ccc([C@@H](C)N[C@@H]2CC[C@@H](C(=O)N3CCC(c4ccccc4)(c4ccc(Cl)nc4)CC3)C(C)(C)C2)cc1";"IC50";"'='";"8.0";"nM";"8.10";"";"";"UO_0000065";"14.45";"0.28";"0.90";"14.87";"0";"CHEMBL1053230";"Displacement of [3H]imipramine from human serotonin transporter expressed in CHO cell membrane by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153458";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";"";"8.0"
"CHEMBL559045";"";"None";"525.74";"2";"6.54";"2a";"COc1ccc([C@@H](C)N[C@@H]2CC[C@@H](C(=O)N3CCC(c4ccccc4)(c4cccnc4)CC3)C(C)(C)C2)cc1";"IC50";"'='";"17.0";"nM";"7.77";"";"";"UO_0000065";"14.78";"0.27";"1.23";"14.27";"0";"CHEMBL1053230";"Displacement of [3H]imipramine from human serotonin transporter expressed in CHO cell membrane by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153458";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3308072";"";"";"";"17.0"
"CHEMBL187695";"";"None";"339.25";"0";"4.04";"4d";"COC(=O)C1=C(c2ccc(Br)cc2)CC2CCC1S2";"IC50";"'>'";"25000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL832636";"Inhibition of [3H]citalopram binding to human serotonin transporter (hSERT)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138717";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"25.0"
"CHEMBL186242";"";"None";"329.25";"0";"4.59";"4f";"COC(=O)C1=C(c2ccc(Cl)c(Cl)c2)CC2CCC1S2";"IC50";"'='";"3600.0";"nM";"5.44";"";"";"UO_0000065";"16.53";"0.37";"0.85";"20.70";"0";"CHEMBL832636";"Inhibition of [3H]citalopram binding to human serotonin transporter (hSERT)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138717";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"3.6"
"CHEMBL184867";"";"None";"244.29";"0";"2.56";"5a";"COC(=O)C1=C(c2ccccc2)CC2CCC1O2";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL832636";"Inhibition of [3H]citalopram binding to human serotonin transporter (hSERT)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138717";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"10.0"
"CHEMBL361493";"";"None";"262.28";"0";"2.70";"5b";"COC(=O)C1=C(c2ccc(F)cc2)CC2CCC1O2";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL832636";"Inhibition of [3H]citalopram binding to human serotonin transporter (hSERT)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138717";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"50.0"
"CHEMBL218997";"";"None";"376.50";"0";"4.07";"5";"N#Cc1cccc(NC(=O)NCCC[C@H]2C[C@H](Cc3ccccc3)CCN2)c1";"Ki";"'='";"35.0";"nM";"7.46";"";"";"UO_0000065";"19.80";"0.36";"3.39";"9.69";"0";"CHEMBL855088";"Inhibition of 5HTT";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Sodium-dependent serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139680";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"35.0"
